Name,PrivacyPolicyURL,Name_Clean,PrivacyPolicyURL_Clean
PARAMOUNT LISTS,https://www.paramountdirectmarketing.com/privacy-policy.php,paramountlists,https://www.paramountdirectmarketing.com/privacy-policy.php
RECRUITBOT,https://recruitbot.com/privacy-policy/,recruitbot,https://recruitbot.com/privacy-policy/
CARRY TECHNOLOGIES,https://www.hightouch.com/privacy-policy,carrytechnologies,https://www.hightouch.com/privacy-policy
RELATIONSHIP SCIENCE,https://relsci.com/privacy-policy,relationshipscience,https://relsci.com/privacy-policy
MIGHTYREP,https://mightyrep.com/privacy/,mightyrep,https://mightyrep.com/privacy/
WEALTHFEED,https://www.wealthfeed.com/privacy-policy/,wealthfeed,https://www.wealthfeed.com/privacy-policy/
INMARKET MEDIA,https://www.inmarket.com/privacy,inmarketmedia,https://www.inmarket.com/privacy
HOME CONTRACTORS REVIEW,https://www.fivestarrated.com/privacy-policy,homecontractorsreview,https://www.fivestarrated.com/privacy-policy
ASPIRE NORTH,https://www.americanspiritcorp.com/data-services-and-website-privacy-policy.html,aspirenorth,https://www.americanspiritcorp.com/data-services-and-website-privacy-policy.html
PATH2RESPONSE,https://path2response.com/privacy-policy/,path2response,https://path2response.com/privacy-policy/
VIANT TECHNOLOGY,https://www.viantinc.com/privacy-center/,vianttechnology,https://www.viantinc.com/privacy-center/
CISION US,https://www.cision.com/legal/privacy-policy/,cisionus,https://www.cision.com/legal/privacy-policy/
DIGITAL MEDIA SOLUTIONS,https://www.digitalmediasolutions.com/privacy-policy,digitalmediasolutions,https://www.digitalmediasolutions.com/privacy-policy
FORAGERAI,https://www.forager.ai/privacy-policy,foragerai,https://www.forager.ai/privacy-policy
SWARM HOLDINGS,https://www.theswarm.com/privacy,swarmholdings,https://www.theswarm.com/privacy
SHEERID,https://www.sheerid.com/global-privacy-policy/,sheerid,https://www.sheerid.com/global-privacy-policy/
SEARCHBUG,https://www.searchbug.com/privacy.aspx,searchbug,https://www.searchbug.com/privacy.aspx
MAXMIND,https://www.maxmind.com/en/privacy-policy,maxmind,https://www.maxmind.com/en/privacy-policy
JD POWER,https://www.jdpower.com/privacy,jdpower,https://www.jdpower.com/privacy
PREDICTIVE POP,https://www.audigent.com/privacypolicy,predictivepop,https://www.audigent.com/privacypolicy
DATA FACTS,https://www.datafacts.com/privacy-policy,datafacts,https://www.datafacts.com/privacy-policy
DELOITTE FINANCIAL ADVISORY SERVICES LLP,https://www2.deloitte.com/us/en/footerlinks1/privacy-index.html?icid=bottom_privacy-index,deloittefinancialadvisoryservicesllp,https://www2.deloitte.com/us/en/footerlinks1/privacy-index.html?icid=bottom_privacy-index
FOREWARN,https://www.forewarn.com/privacy-policy/,forewarn,https://www.forewarn.com/privacy-policy/
INTERACTIVE DATA,https://www.ididata.com/idis-privacy-statement/,interactivedata,https://www.ididata.com/idis-privacy-statement/
SAFERENT SOLUTIONS,https://saferentsolutions.com/privacy-policy-2/,saferentsolutions,https://saferentsolutions.com/privacy-policy-2/
DEALERSOCKET,https://dealersocket.com/privacy-policy/,dealersocket,https://dealersocket.com/privacy-policy/
JUN GROUP PRODUCTIONS,https://www.jungroup.com/optout,jungroupproductions,https://www.jungroup.com/optout
CONTEMPORARY INFORMATION CORP,https://www.cicreports.com/legal-and-privacy-policy/,contemporaryinformationcorp,https://www.cicreports.com/legal-and-privacy-policy/
NEXSALES SOLUTIONS,https://www.nexsales.com/privacy-policy.html,nexsalessolutions,https://www.nexsales.com/privacy-policy.html
THE NIELSEN COMPANY,https://www.nielsen.com/legal/privacy-principles/,thenielsencompany,https://www.nielsen.com/legal/privacy-principles/
LOOPME LIMITED,https://www.legal.loopme.com/privacy-center,loopmelimited,https://www.legal.loopme.com/privacy-center
HARMON RESEARCH GROUP,https://www.harmonresearch.com/privacy-policy,harmonresearchgroup,https://www.harmonresearch.com/privacy-policy
INFINITE KNOT,https://www.contacts411.com/privacy-policy,infiniteknot,https://www.contacts411.com/privacy-policy
MEDIANET ADVERTISING FZ,https://www.media.net/privacy-policy/,medianetadvertisingfz,https://www.media.net/privacy-policy/
MESSAGE DIGITAL,https://www.messagedigital.com/privacy-policy,messagedigital,https://www.messagedigital.com/privacy-policy
FINDEM,https://www.findem.ai/privacy-policy,findem,https://www.findem.ai/privacy-policy
VERSIUM ANALYTICS,https://versium.com/privacy-policy,versiumanalytics,https://versium.com/privacy-policy
SERVICE 1ST INFORMATION SOLUTIONS,https://www.srv1st.com/privacy-policy,service1stinformationsolutions,https://www.srv1st.com/privacy-policy
PUBMATIC,https://pubmatic.com/legal/privacy-policy,pubmatic,https://pubmatic.com/legal/privacy-policy
LIFESIGHT,https://lifesight.io/privacy-policy/,lifesight,https://lifesight.io/privacy-policy/
REVENUEBASE,https://revenuebase.ai/privacy-policy/,revenuebase,https://revenuebase.ai/privacy-policy/
WUNDERKIND,https://www.wunderkind.co/privacy/,wunderkind,https://www.wunderkind.co/privacy/
UNMASK,https://www.unmask.com/privacy-policy/,unmask,https://www.unmask.com/privacy-policy/
STATSOCIAL,https://www.statsocial.com/privacy-policy,statsocial,https://www.statsocial.com/privacy-policy
BOMBORA,https://bombora.com/privacy-policy/,bombora,https://bombora.com/privacy-policy/
FULLCONTACT,https://www.fullcontact.com/privacy/privacy-policy/,fullcontact,https://www.fullcontact.com/privacy/privacy-policy/
DATANYZE,https://www.datanyze.com/privacy-center,datanyze,https://www.datanyze.com/privacy-center
SBFE,https://www.sbfe.org/legal/privacy-policy,sbfe,https://www.sbfe.org/legal/privacy-policy
ALLOY,https://www.alloy.us/privacy-policy/,alloy,https://www.alloy.us/privacy-policy/
DEFINITIVE HEALTHCARE,https://www.definitivehc.com/privacy-center,definitivehealthcare,https://www.definitivehc.com/privacy-center
STEPPINGBLOCKS,https://www.steppingblocks.com/privacy-policy,steppingblocks,https://www.steppingblocks.com/privacy-policy
SPOKEO,https://www.spokeo.com/privacy-policy,spokeo,https://www.spokeo.com/privacy-policy
VEEVA SYSTEMS,https://www.veeva.com/privacy/,veevasystems,https://www.veeva.com/privacy/
CADENT,https://cadent.tv/website-privacy-policy/,cadent,https://cadent.tv/website-privacy-policy/
FREEWHEEL MEDIA,https://www.freewheel.com/privacy-policy,freewheelmedia,https://www.freewheel.com/privacy-policy
PRECISELY SOFTWARE INCORPORATED,https://www.precisely.com/legal/privacy-notices,preciselysoftwareincorporated,https://www.precisely.com/legal/privacy-notices
TALX,https://www.equifax.com/privacy,talx,https://www.equifax.com/privacy
EQUATION CONSULTING,https://finthrive.com/privacy-policy-overview?hsLang=en#main,equationconsulting,https://finthrive.com/privacy-policy-overview?hslang=en#main
MODERNIZE,https://modernize.com/privacy,modernize,https://modernize.com/privacy
MONOCL,https://www.monocl.com/privacy/expert-privacy-policy/,monocl,https://www.monocl.com/privacy/expert-privacy-policy/
SPY DIALER LABS,https://www.spydialer.com/Privacy.aspx,spydialerlabs,https://www.spydialer.com/privacy.aspx
FAIR SCREEN,https://fairscreen.com/privacy-policy/,fairscreen,https://fairscreen.com/privacy-policy/
4EYESAI,https://4-eyes.ai/privacy-policy/,4eyesai,https://4-eyes.ai/privacy-policy/
THE LEAD COMPANY,https://www.lead.co/privacy/,theleadcompany,https://www.lead.co/privacy/
SOURCESCRUB,https://www.sourcescrub.com/legal/privacy-policy,sourcescrub,https://www.sourcescrub.com/legal/privacy-policy
CARCO GROUP,https://www.cisive.com/legal-pages/privacy-and-cookies-policy,carcogroup,https://www.cisive.com/legal-pages/privacy-and-cookies-policy
NC VNETURES,https://ncsolutions.com/website-privacy-policy/,ncvnetures,https://ncsolutions.com/website-privacy-policy/
REVCONTENT,https://www.revcontent.com/policy/privacy-policy#residents-of-the-state-of-california,revcontent,https://www.revcontent.com/policy/privacy-policy#residents-of-the-state-of-california
APOLLO INTERACTIVE,https://www.apollointeractive.com/privacy-policy.php,apollointeractive,https://www.apollointeractive.com/privacy-policy.php
ALIKEAUDIENCE,https://www.alikeaudience.com/privacy-policy/,alikeaudience,https://www.alikeaudience.com/privacy-policy/
EMERGESCOM,https://www.emerges.com/Privacy-Policy_ep_42-1.html,emergescom,https://www.emerges.com/privacy-policy_ep_42-1.html
CONSIDER,https://consider.com/legal/privacy,consider,https://consider.com/legal/privacy
AGR MARKETING SOLUTIONS,https://www.agrmarketingsolutions.com/privacy-policy,agrmarketingsolutions,https://www.agrmarketingsolutions.com/privacy-policy
TARGETSMART COMMUNICATIONS,https://targetsmart.com/privacy-policy/,targetsmartcommunications,https://targetsmart.com/privacy-policy/
FOCUS USA,https://www.focus-usa.com/privacy-policy/,focususa,https://www.focus-usa.com/privacy-policy/
REDIDATA,https://www.redidata.com/privacy-policy/,redidata,https://www.redidata.com/privacy-policy/
MEDIAWALLAH,https://mediawallah.com/privacy-policy/,mediawallah,https://mediawallah.com/privacy-policy/
INFOMATICS,https://www.privatereports.com/optOut/name/landing,infomatics,https://www.privatereports.com/optout/name/landing
NOVA LIST COMPANY,https://www.novalist.com/privacy-policy,novalistcompany,https://www.novalist.com/privacy-policy
MOBILEWALLA,https://www.mobilewalla.com/privacy_center,mobilewalla,https://www.mobilewalla.com/privacy_center
RENT RISK,https://rentrisk.com/privacy-policy/,rentrisk,https://rentrisk.com/privacy-policy/
CONVEX LABS,https://www.convex.com/privacy-policy/,convexlabs,https://www.convex.com/privacy-policy/
AWL HOLDINGS,https://awl.com/privacy/,awlholdings,https://awl.com/privacy/
PUBLICNSA,https://bigdbm.com/privacy-policy/,publicnsa,https://bigdbm.com/privacy-policy/
COMPLEMENTICS,https://www.complementics.com/privacy,complementics,https://www.complementics.com/privacy
WEST PUBLISHING,https://www.thomsonreuters.com/en/privacy-statement,westpublishing,https://www.thomsonreuters.com/en/privacy-statement
SAGESTREAM,https://risk.lexisnexis.com/privacy-policy,sagestream,https://risk.lexisnexis.com/privacy-policy
AZIRA,https://azira.com/privacy-policy/,azira,https://azira.com/privacy-policy/
ACUTRAQ BACKGROUND SCREENING,https://www.acutraq.com/privacy-policy/,acutraqbackgroundscreening,https://www.acutraq.com/privacy-policy/
DATAFY,https://www.datafy.com/privacy-policy,datafy,https://www.datafy.com/privacy-policy
AMERILIST,https://www.amerilist.com/privacypolicy,amerilist,https://www.amerilist.com/privacypolicy
REGULATORY DATACORP,https://www.moodys.com/privatepolicy.aspx?lang=en&cy=global,regulatorydatacorp,https://www.moodys.com/privatepolicy.aspx?lang=en&cy=global
MEDIAZOD,https://www.leadzod.com/privacy-policy,mediazod,https://www.leadzod.com/privacy-policy
DT CLIENT SERVICES,https://thedatatrust.com/privacy-policy/,dtclientservices,https://thedatatrust.com/privacy-policy/
FACTUAL DATA,https://www.factualdata.com/privacy/privacy-policy,factualdata,https://www.factualdata.com/privacy/privacy-policy
ASSURANCE IQ,https://assurance.com/assurance-privacy-practices.html#TopPrivacyPolicy,assuranceiq,https://assurance.com/assurance-privacy-practices.html#topprivacypolicy
LEADERSHIP CONNECT,https://www.leadershipconnect.io/privacy-portal/,leadershipconnect,https://www.leadershipconnect.io/privacy-portal/
INNOVATIVE DATABASE SOLUTIONS,https://www.idatabasesolutions.com/privacy/,innovativedatabasesolutions,https://www.idatabasesolutions.com/privacy/
GREAT LAKES LIST,https://www.greatlakeslists.com/privacy-policy,greatlakeslist,https://www.greatlakeslists.com/privacy-policy
PREDACTIV,https://www.predactiv.com/privacy,predactiv,https://www.predactiv.com/privacy
POLITY,https://www.polityinc.com/legal/privacy-policy,polity,https://www.polityinc.com/legal/privacy-policy
ZIPSTORM,https://www.seekout.com/privacy,zipstorm,https://www.seekout.com/privacy
HOMEOWNERS MARKETING SERVICES,https://homeownersmarketingservices.com/privacy-policy/,homeownersmarketingservices,https://homeownersmarketingservices.com/privacy-policy/
ENDGAME LABS,https://www.endgame.io/privacy,endgamelabs,https://www.endgame.io/privacy
DATAX LTD,https://www.dataxltd.com/privacy-policy/,dataxltd,https://www.dataxltd.com/privacy-policy/
STATARA SOLUTIONS,https://statara.com/privacy-policy/,statarasolutions,https://statara.com/privacy-policy/
NATIONAL CONSUMER TELECOM UTILITIES EXCHANGE,https://nctue.com/privacy-policy/,nationalconsumertelecomutilitiesexchange,https://nctue.com/privacy-policy/
QUADGRAPHICS,https://www.quad.com/legal/privacy-policy,quadgraphics,https://www.quad.com/legal/privacy-policy
CBCINNOVIS,https://www.cbcinnovis.com/privacy/,cbcinnovis,https://www.cbcinnovis.com/privacy/
SUBDIRECT,https://www.360mediadirect.com/privacy-policy,subdirect,https://www.360mediadirect.com/privacy-policy
MISSISSIPPI TORNADO ALLEY,https://www.zendesk.com/company/agreements-and-terms/privacy-notice/,mississippitornadoalley,https://www.zendesk.com/company/agreements-and-terms/privacy-notice/
33 MILE RADIUS,https://www.33mileradius.com/privacy-policy/,33mileradius,https://www.33mileradius.com/privacy-policy/
V12,https://www.v12data.com/privacy-policy/,v12,https://www.v12data.com/privacy-policy/
STRATA COMPANY,https://www.gostrata.com/privacy-policy,stratacompany,https://www.gostrata.com/privacy-policy
BLIS GLOBAL LTD,https://www.blis.com/privacy-centre/,blisgloballtd,https://www.blis.com/privacy-centre/
EPSILON DATA MANAGEMENT,https://legal.epsilon.com/global-privacy-policies/,epsilondatamanagement,https://legal.epsilon.com/global-privacy-policies/
ALLIANT COOPERATIVE DATA SOLUTIONS,https://alliantinsight.com/alliant-privacy-policy/,alliantcooperativedatasolutions,https://alliantinsight.com/alliant-privacy-policy/
RICH MEDIA,https://richmediallc.com/privacy-policy/,richmedia,https://richmediallc.com/privacy-policy/
OPENSEND,https://www.opensend.com/privacy-policy,opensend,https://www.opensend.com/privacy-policy
PMG WORLDWIDE,https://www.pmg.com/privacy-policy,pmgworldwide,https://www.pmg.com/privacy-policy
MAGNITE,https://www.magnite.com/legal/magnite-website-privacy-policy/,magnite,https://www.magnite.com/legal/magnite-website-privacy-policy/
BUSINESSCOM,https://www.business.com/privacy-policy/,businesscom,https://www.business.com/privacy-policy/
LEADLOFT,https://www.leadloft.com/user-agreements/privacy-policy,leadloft,https://www.leadloft.com/user-agreements/privacy-policy
STUART MCNAIR,https://www.fusable.com/legal/website-terms-and-privacy-notice,stuartmcnair,https://www.fusable.com/legal/website-terms-and-privacy-notice
LEXISNEXIS RISK SOLUTIONS,https://www.lexisnexis.com/en-us/terms/privacy-policy.page,lexisnexisrisksolutions,https://www.lexisnexis.com/en-us/terms/privacy-policy.page
FRESHADDRESS,https://www.freshaddress.com/privacy-policy/,freshaddress,https://www.freshaddress.com/privacy-policy/
ACUANT,https://www.acuant.com/en/privacy-policy/,acuant,https://www.acuant.com/en/privacy-policy/
JDM LIST SERVICES,https://www.jdmlistservices.com/privacy-policy,jdmlistservices,https://www.jdmlistservices.com/privacy-policy
TSG HOLDCO,https://www.finthrive.com/privacy-policy,tsgholdco,https://www.finthrive.com/privacy-policy
MILESTONE MARKETING SOLUTIONS,https://www.milestonemarketingsolutions.com/privacy-policy,milestonemarketingsolutions,https://www.milestonemarketingsolutions.com/privacy-policy
I360,https://www.i-360.com/privacy-policy/,i360,https://www.i-360.com/privacy-policy/
DECIDE TECHNOLOGIES,https://www.decide.co/privacy,decidetechnologies,https://www.decide.co/privacy
YOUVISIT,https://eab.com/privacy-policy/,youvisit,https://eab.com/privacy-policy/
REAL INTENT,https://www.realintent.co/privacy-policy,realintent,https://www.realintent.co/privacy-policy
WILAND,https://wiland.com/privacy-policies/,wiland,https://wiland.com/privacy-policies/
REVELIO LABS,https://www.reveliolabs.com/privacy/,reveliolabs,https://www.reveliolabs.com/privacy/
FUSHIA MEDIA,https://www.fushiamedia.com/privacy,fushiamedia,https://www.fushiamedia.com/privacy
SUMMIT RESOURCES,https://clientcommand.com/client-command-privacy-notice/,summitresources,https://clientcommand.com/client-command-privacy-notice/
STRATMISH,https://www.spoker.com/PrivacyPolicy.aspx,stratmish,https://www.spoker.com/privacypolicy.aspx
DUN BRADSTREET,https://www.dnb.com/utility-pages/privacy-policy.html,dunbradstreet,https://www.dnb.com/utility-pages/privacy-policy.html
PWC PRODUCT SALES,https://www.pwc.com/us/en/site/privacy.html,pwcproductsales,https://www.pwc.com/us/en/site/privacy.html
ROOFTOP DIGITAL,https://www.therooftop.io/privacy-policy/,rooftopdigital,https://www.therooftop.io/privacy-policy/
AUDIENCERATE LTD,https://www.audiencerate.com/privacy,audiencerateltd,https://www.audiencerate.com/privacy
PURECARS TECHNOLOGIES,https://www.purecars.com/privacy-policy,purecarstechnologies,https://www.purecars.com/privacy-policy
STIRISTA,https://www.stirista.com/privacy-policy,stirista,https://www.stirista.com/privacy-policy
GREENHOUSE SOFTWARE,https://www.greenhouse.com/privacy-policy,greenhousesoftware,https://www.greenhouse.com/privacy-policy
ADVANTAGE CREDIT,https://www.advcredit.com/privacy-policy-2/,advantagecredit,https://www.advcredit.com/privacy-policy-2/
J2 MARTECH CORP,https://www.ziffdavis.com/privacy,j2martechcorp,https://www.ziffdavis.com/privacy
POSTPILOT,https://www.postpilot.com/privacy-policy,postpilot,https://www.postpilot.com/privacy-policy
DATASYS GROUP,https://www.datasys.com/privacy-policy,datasysgroup,https://www.datasys.com/privacy-policy
IDOLOGY,https://www.idology.com/en/privacy-policy/,idology,https://www.idology.com/en/privacy-policy/
DYNATA,https://www.dynata.com/privacy-policy/,dynata,https://www.dynata.com/privacy-policy/
MH SUB I,https://www.internetbrands.com/privacy/privacy-main,mhsubi,https://www.internetbrands.com/privacy/privacy-main
NEXXA GROUP,https://www.nexxagroup.com/corporate-overview/privacy-policy/,nexxagroup,https://www.nexxagroup.com/corporate-overview/privacy-policy/
REFINITIV US,https://www.refinitiv.com/en/policies/privacy-statement,refinitivus,https://www.refinitiv.com/en/policies/privacy-statement
LEIDOS DIGITAL SOLUTIONS,https://leidosiq.com/privacy-statement/,leidosdigitalsolutions,https://leidosiq.com/privacy-statement/
IQVIA,https://www.iqvia.com/about-us/privacy/privacy-policy,iqvia,https://www.iqvia.com/about-us/privacy/privacy-policy
COMPLETE MEDICAL LISTS,https://www.completemedicallists.com/privacy.php,completemedicallists,https://www.completemedicallists.com/privacy.php
CARDLYTICS,https://www.bridg.com/privacy-policy,cardlytics,https://www.bridg.com/privacy-policy
MATCHBOOK DATA,https://www.matchbookdata.com/privacy-policy/,matchbookdata,https://www.matchbookdata.com/privacy-policy/
BRIGHTCHECK,https://www.brightcheck.com/privacy-policy,brightcheck,https://www.brightcheck.com/privacy-policy
POSTIE,https://postie.com/privacy-policy/,postie,https://postie.com/privacy-policy/
KONTEXT DATA,https://www.kontextdata.com/privacy,kontextdata,https://www.kontextdata.com/privacy
EXPONENTIAL INTERACTIVE,https://www.vdx.tv/policies/privacy,exponentialinteractive,https://www.vdx.tv/policies/privacy
PRODPRO,https://app.prodpro.com/privacy-policy,prodpro,https://app.prodpro.com/privacy-policy
CLEARVIEW AI,https://www.clearview.ai/privacy-policy,clearviewai,https://www.clearview.ai/privacy-policy
V12 PRIVACY,https://porchgroupmedia.com/privacy-policy/,v12privacy,https://porchgroupmedia.com/privacy-policy/
ADSQUARE GMBH,https://adsquare.com/privacy/,adsquaregmbh,https://adsquare.com/privacy/
BEENVERIFIED,https://www.beenverified.com/faq/privacy/,beenverified,https://www.beenverified.com/faq/privacy/
CDK GLOBAL,https://www.cdkglobal.com/privacy-policy,cdkglobal,https://www.cdkglobal.com/privacy-policy
HUBSPOT,https://legal.hubspot.com/privacy-policy,hubspot,https://legal.hubspot.com/privacy-policy
OWNCO,https://www.monitorbase.com/privacy-policy,ownco,https://www.monitorbase.com/privacy-policy
CATALINA MARKETING,https://www.catalina.com/legal#privacy-notice,catalinamarketing,https://www.catalina.com/legal#privacy-notice
