Name,PrivacyPolicyURL,Name_Clean,PrivacyPolicyURL_Clean
MERKLE,https://merkleinc.com/en/privacy-policy.html,merkle,https://merkleinc.com/en/privacy-policy.html
MESSAGE DIGITAL,https://www.messagedigital.com/privacy-policy,messagedigital,https://www.messagedigital.com/privacy-policy
MH SUB I,https://www.internetbrands.com/privacy/privacy-main,mhsubi,https://www.internetbrands.com/privacy/privacy-main
MIGHTYREP,https://mightyrep.com/privacy/,mightyrep,https://mightyrep.com/privacy/
MILESTONE MARKETING SOLUTIONS,https://www.milestonemarketingsolutions.com/privacy-policy,milestonemarketingsolutions,https://www.milestonemarketingsolutions.com/privacy-policy
MINERVA BI,https://www.realtors.minervadata.xyz/privacy-policy,minervabi,https://www.realtors.minervadata.xyz/privacy-policy
MISSISSIPPI TORNADO ALLEY,https://www.zendesk.com/company/agreements-and-terms/privacy-notice/,mississippitornadoalley,https://www.zendesk.com/company/agreements-and-terms/privacy-notice/
MOBILE TECHNOLOGY,https://www.onspotdata.com/privacy-policy,mobiletechnology,https://www.onspotdata.com/privacy-policy
MOBILEWALLA,https://www.mobilewalla.com/privacy_center,mobilewalla,https://www.mobilewalla.com/privacy_center
MODERNIZE,https://modernize.com/privacy,modernize,https://modernize.com/privacy
MODFX LABS PRIVATE LIMITED,https://www.modfxlabs.com/privacy,modfxlabsprivatelimited,https://www.modfxlabs.com/privacy
MODFX LABS PVT LTD,https://www.modfxlabs.com/privacy,modfxlabspvtltd,https://www.modfxlabs.com/privacy
MODIGIE,https://modigie.com/privacy-policy/,modigie,https://modigie.com/privacy-policy/
MOGEAN,https://www.mogean.com/privacy-policy,mogean,https://www.mogean.com/privacy-policy
MONEVO,https://www.app.monevo.us/california-privacy-policy,monevo,https://www.app.monevo.us/california-privacy-policy
MONOCL,https://www.monocl.com/privacy/expert-privacy-policy/,monocl,https://www.monocl.com/privacy/expert-privacy-policy/
MOODYS,https://www.moodys.com/privatepolicy.aspx?lang=en&cy=global,moodys,https://www.moodys.com/privatepolicy.aspx?lang=en&cy=global
MR STRATEGIC SERVICES,https://www.mrss.com/privacy-policy/,mrstrategicservices,https://www.mrss.com/privacy-policy/
MULTIMEDIA LISTS,https://www.multimedialists.com/privacy-policy,multimedialists,https://www.multimedialists.com/privacy-policy
NARVAR,https://www.narvar.com/legal/privacy-policy,narvar,https://www.narvar.com/legal/privacy-policy
NATIONAL CONSUMER TELECOM UTILITIES EXCHANGE,https://nctue.com/privacy-policy/,nationalconsumertelecomutilitiesexchange,https://nctue.com/privacy-policy/
NATIONAL DATA ANALYTICS,https://www.publicdatacheck.com/help-center/privacy,nationaldataanalytics,https://www.publicdatacheck.com/help-center/privacy
NATIONAL OPINION INSTITUTE,https://nationalopinioninstitute.com/privacy/,nationalopinioninstitute,https://nationalopinioninstitute.com/privacy/
NATIONAL STUDENT CLEARINGHOUSE,https://studentclearinghouse.org/privacy-policy/,nationalstudentclearinghouse,https://studentclearinghouse.org/privacy-policy/
NATIVO,https://www.nativo.com/privacy-policy,nativo,https://www.nativo.com/privacy-policy
NC VNETURES,https://ncsolutions.com/website-privacy-policy/,ncvnetures,https://ncsolutions.com/website-privacy-policy/
NEAR INTELLIGENCE HOLDINGS,https://www.near.com/cookies,nearintelligenceholdings,https://www.near.com/cookies
NEAR INTELLIGENCE PTE LTD,https://www.near.com/cookies,nearintelligencepteltd,https://www.near.com/cookies
NEAR NORTH AMERICA,https://www.near.com/cookies,nearnorthamerica,https://www.near.com/cookies
NETWISE DATA,https://www.submit-irm.trustarc.eu/services/validation/ba81b98f-997d-4216-b4cc-d64cf261b082,netwisedata,https://www.submit-irm.trustarc.eu/services/validation/ba81b98f-997d-4216-b4cc-d64cf261b082
NEW GOLD VENTURES,https://www.thinkdatagroup.com/privacy-policy,newgoldventures,https://www.thinkdatagroup.com/privacy-policy
NEXSALES SOLUTIONS,https://www.nexsales.com/privacy-policy.html,nexsalessolutions,https://www.nexsales.com/privacy-policy.html
NEXT WAVE MARKETING STRATEGIES,https://agedleadstore.com/privacy-policy/,nextwavemarketingstrategies,https://agedleadstore.com/privacy-policy/
NEXTROLL,https://www.nextroll.com/privacy,nextroll,https://www.nextroll.com/privacy
NEXXA GROUP,https://www.nexxagroup.com/corporate-overview/privacy-policy/,nexxagroup,https://www.nexxagroup.com/corporate-overview/privacy-policy/
NEXXEN,https://nexxen.com/privacy-policy/,nexxen,https://nexxen.com/privacy-policy/
NFOCUS CONSULTING,https://www.n-focus.com/privacy-policy/,nfocusconsulting,https://www.n-focus.com/privacy-policy/
NIELSEN MARKETING CLOUD,https://www.nielsen.com/legal/privacy-principles/website-privacy-statement/,nielsenmarketingcloud,https://www.nielsen.com/legal/privacy-principles/website-privacy-statement/
NORTH AMERICAN MEDIA,https://www.iubenda.com/privacy-policy/13411547,northamericanmedia,https://www.iubenda.com/privacy-policy/13411547
NOVA LIST COMPANY,https://www.novalist.com/privacy-policy,novalistcompany,https://www.novalist.com/privacy-policy
NUWBER,https://www.nuwber.com/policy,nuwber,https://www.nuwber.com/policy
NYMBLR,https://www.nimbler.com/copy-of-privacy-policy,nymblr,https://www.nimbler.com/copy-of-privacy-policy
ON HOLDAMERICA,https://www.kycdata.com/privacy-policy-2/,onholdamerica,https://www.kycdata.com/privacy-policy-2/
ONAUDIENCE LTD,https://www.onaudience.com/internet-advertising-privacy-policy,onaudienceltd,https://www.onaudience.com/internet-advertising-privacy-policy
ONE MODEL,https://www.onemodel.co/privacy-policy,onemodel,https://www.onemodel.co/privacy-policy
ONLINE ADVERTISING NETWORK SP Z OO,https://oan.pl/privacy-policy/,onlineadvertisingnetworkspzoo,https://oan.pl/privacy-policy/
ONLINE MEDIA GROUP,https://www.omginc.xyz/privacy,onlinemediagroup,https://www.omginc.xyz/privacy
OPEN DEALER EXCHANGE,https://www.700credit.com/privacy-policy/,opendealerexchange,https://www.700credit.com/privacy-policy/
OPENSEND,https://www.opensend.com/privacy-policy,opensend,https://www.opensend.com/privacy-policy
OPENX TECHNOLOGIES,https://www.openx.com/privacy-center/privacy-policy/,openxtechnologies,https://www.openx.com/privacy-center/privacy-policy/
OPTIMAL FUSION,https://www.optimalfusion.com/privacy/,optimalfusion,https://www.optimalfusion.com/privacy/
ORACLE AMERICA,https://www.oracle.com/legal/privacy/privacy-policy/,oracleamerica,https://www.oracle.com/legal/privacy/privacy-policy/
ORGIO,https://www.theorg.com/privacy,orgio,https://www.theorg.com/privacy
OUTBRAIN,https://www.my.outbrain.com/recommendations-settings/home,outbrain,https://www.my.outbrain.com/recommendations-settings/home
OUTLOGIC,https://outlogic.io/privacy-policy/,outlogic,https://outlogic.io/privacy-policy/
OUTWARD MEDIA,https://outwardmedia.com/privacypolicy,outwardmedia,https://outwardmedia.com/privacypolicy
OWMN LTD,https://www.thebridgecorp.com/privacy-policy/,owmnltd,https://www.thebridgecorp.com/privacy-policy/
OWNCO,https://www.monitorbase.com/privacy-policy,ownco,https://www.monitorbase.com/privacy-policy
OWNERIQ,https://www.owneriq.com/privacy-notice.html,owneriq,https://www.owneriq.com/privacy-notice.html
PACIFIC EAST RESEARCH,https://www.pacificeast.com/privacy-policy/,pacificeastresearch,https://www.pacificeast.com/privacy-policy/
PACIFICEAST RESEARCH,https://www.pacificeast.com/privacy-policy/,pacificeastresearch,https://www.pacificeast.com/privacy-policy/
PAEDAE,https://www.infillion.com/legal/privacy-policy/,paedae,https://www.infillion.com/legal/privacy-policy/
PARAMOUNT LISTS,https://www.paramountdirectmarketing.com/privacy-policy.php,paramountlists,https://www.paramountdirectmarketing.com/privacy-policy.php
PARTNERS CREDIT AND VERIFICATION SOLUTIONS,https://www.partnerscredit.com/privacy-policy.html,partnerscreditandverificationsolutions,https://www.partnerscredit.com/privacy-policy.html
PATH2RESPONSE,https://path2response.com/privacy-policy/,path2response,https://path2response.com/privacy-policy/
PENSION BENEFIT INFORMATION,https://pbinfo.com/privacy-policy/,pensionbenefitinformation,https://pbinfo.com/privacy-policy/
PEOPLE DATA LABS,https://privacy.peopledatalabs.com/policies?name=privacy-policy,peopledatalabs,https://privacy.peopledatalabs.com/policies?name=privacy-policy
PEOPLECONNECT,https://www.peopleconnect.us/privacy-policy/,peopleconnect,https://www.peopleconnect.us/privacy-policy/
PEOPLEFINDERS,https://www.peoplefinders.com/about/privacy,peoplefinders,https://www.peoplefinders.com/about/privacy
PEOPLEFINDERSDAAS,https://www.peoplefindersdaas.com/privacy-policy,peoplefindersdaas,https://www.peoplefindersdaas.com/privacy-policy
PEOPLEWHIZ,https://www.peoplewhiz.com/remove-my-info,peoplewhiz,https://www.peoplewhiz.com/remove-my-info
PERMUTIVE,https://www.permutive.com/privacy/,permutive,https://www.permutive.com/privacy/
PIPL,http://pipl.com/resources/privacy-documents/privacy-policy,pipl,http://pipl.com/resources/privacy-documents/privacy-policy
PITCHBOOK DATA,https://www.pitchbook.com/privacy-policy,pitchbookdata,https://www.pitchbook.com/privacy-policy
PLACE EXCHANGE,https://www.placeexchange.com/privacy,placeexchange,https://www.placeexchange.com/privacy
PLACEIQ,https://www.precisely.com/legal/privacy-notices,placeiq,https://www.precisely.com/legal/privacy-notices
PLEXUSS,https://www.plexuss.com/privacy-policy,plexuss,https://www.plexuss.com/privacy-policy
PLUNGE,https://www.plungedigital.com/privacy-policy/,plunge,https://www.plungedigital.com/privacy-policy/
PMG WORLDWIDE,https://www.pmg.com/privacy-policy,pmgworldwide,https://www.pmg.com/privacy-policy
POLITY,https://www.polityinc.com/legal/privacy-policy,polity,https://www.polityinc.com/legal/privacy-policy
POP ACTA MEDIA,https://www.popacta.com/privacy-policy/,popactamedia,https://www.popacta.com/privacy-policy/
POSSIBLENOW,https://www.possiblenow.com/privacy-statement,possiblenow,https://www.possiblenow.com/privacy-statement
POSSIBLENOW DATA SERVICES,https://www.possiblenow.com/privacy-statement,possiblenowdataservices,https://www.possiblenow.com/privacy-statement
POSTIE,https://postie.com/privacy-policy/,postie,https://postie.com/privacy-policy/
POSTPILOT,https://www.postpilot.com/privacy-policy,postpilot,https://www.postpilot.com/privacy-policy
PRECISELY SOFTWARE,https://www.precisely.com/legal/privacy-notices,preciselysoftware,https://www.precisely.com/legal/privacy-notices
PRECISELY SOFTWARE INCORPORATED,https://www.precisely.com/legal/privacy-notices,preciselysoftwareincorporated,https://www.precisely.com/legal/privacy-notices
PREDACTIV,https://www.predactiv.com/privacy,predactiv,https://www.predactiv.com/privacy
PREDICTIVE POP,https://www.audigent.com/privacypolicy,predictivepop,https://www.audigent.com/privacypolicy
PREQIN LIMITED,https://www.preqin.com/policies/privacy-policy,preqinlimited,https://www.preqin.com/policies/privacy-policy
PRICEWATERHOUSECOOPERS LLP,https://www.pwc.com/us/en/site/privacy.html,pricewaterhousecoopersllp,https://www.pwc.com/us/en/site/privacy.html
PRIVATE RECORDS,https://www.privaterecords.net/optOut/name/landing,privaterecords,https://www.privaterecords.net/optout/name/landing
PRIVCO MEDIA,https://www.privco.com/privacy-policy,privcomedia,https://www.privco.com/privacy-policy
PRODPRO,https://app.prodpro.com/privacy-policy,prodpro,https://app.prodpro.com/privacy-policy
PROJECT APPLECART,https://www.applecart.co/privacy,projectapplecart,https://www.applecart.co/privacy
PROPERTY REACH LP,https://www.propertyreach.com/privacy,propertyreachlp,https://www.propertyreach.com/privacy
PROPERTYRADAR,https://www.propertyradar.com/privacy-policy?hsLang=en,propertyradar,https://www.propertyradar.com/privacy-policy?hslang=en
PROXIMA PLATFORM,https://www.proximaplatform.com/consumer-privacy-policy,proximaplatform,https://www.proximaplatform.com/consumer-privacy-policy
PUBLICNSA,https://bigdbm.com/privacy-policy/,publicnsa,https://bigdbm.com/privacy-policy/
PUBMATIC,https://pubmatic.com/legal/privacy-policy,pubmatic,https://pubmatic.com/legal/privacy-policy
PULSEPOINT,https://www.pulsepoint.com/legal/platform-privacy-policy,pulsepoint,https://www.pulsepoint.com/legal/platform-privacy-policy
PURECARS TECHNOLOGIES,https://www.purecars.com/privacy-policy,purecarstechnologies,https://www.purecars.com/privacy-policy
PWC PRODUCT SALES,https://www.pwc.com/us/en/site/privacy.html,pwcproductsales,https://www.pwc.com/us/en/site/privacy.html
QUADGRAPHICS,https://www.quad.com/legal/privacy-policy,quadgraphics,https://www.quad.com/legal/privacy-policy
QUADRANT GLOBAL PTE LTD,https://www.quadrant.io/privacy-policy,quadrantglobalpteltd,https://www.quadrant.io/privacy-policy
QUALFON,https://www.qualfon.com/privacy-policy/,qualfon,https://www.qualfon.com/privacy-policy/
QUALITY PLANNING,https://www.verisk.com/privacy-policies/,qualityplanning,https://www.verisk.com/privacy-policies/
QWOTED,https://app.qwoted.com/privacy_policy,qwoted,https://app.qwoted.com/privacy_policy
R R DONNELLEY SONS COMPANY,https://www.rrd.com/privacy-policy,rrdonnelleysonscompany,https://www.rrd.com/privacy-policy
RAMPEDUP,https://www.rampedup.io/privacy-policy-1,rampedup,https://www.rampedup.io/privacy-policy-1
RANDALLREILLY,https://www.fusable.com/legal/website-terms-and-privacy-notice,randallreilly,https://www.fusable.com/legal/website-terms-and-privacy-notice
RATEGAIN ADARA,https://adara.com/privacy-promise/,rategainadara,https://adara.com/privacy-promise/
RAY CDP,https://www.rayinsights.com/privacy-policy/,raycdp,https://www.rayinsights.com/privacy-policy/
REAL INTENT,https://www.realintent.co/privacy-policy,realintent,https://www.realintent.co/privacy-policy
REALEFLOW,https://cdn.realeflow.com/privacy-policy.pdf,realeflow,https://cdn.realeflow.com/privacy-policy.pdf
REALSOURCE,https://www.realsourcedata.com/privacy-policy,realsource,https://www.realsourcedata.com/privacy-policy
RECRUITBOT,https://recruitbot.com/privacy-policy/,recruitbot,https://recruitbot.com/privacy-policy/
RECSOLU,https://yello.co/privacy-policy/,recsolu,https://yello.co/privacy-policy/
REDIDATA,https://www.redidata.com/privacy-policy/,redidata,https://www.redidata.com/privacy-policy/
REDMOB,https://www.redmob.io/privacy-policy,redmob,https://www.redmob.io/privacy-policy
REFINITIV US,https://www.refinitiv.com/en/policies/privacy-statement,refinitivus,https://www.refinitiv.com/en/policies/privacy-statement
REGULATORY DATACORP,https://www.moodys.com/privatepolicy.aspx?lang=en&cy=global,regulatorydatacorp,https://www.moodys.com/privatepolicy.aspx?lang=en&cy=global
REIS,https://www.catylist.com/privacy/,reis,https://www.catylist.com/privacy/
REKLAIM LTD,https://www.reklaimyours.com/privacy-policy,reklaimltd,https://www.reklaimyours.com/privacy-policy
RELATIONSHIP SCIENCE,https://relsci.com/privacy-policy,relationshipscience,https://relsci.com/privacy-policy
RELPRO,https://www.relpro.com/privacy-policy,relpro,https://www.relpro.com/privacy-policy
REMODELINGCOM,https://remodeling.com/privacy-policy/,remodelingcom,https://remodeling.com/privacy-policy/
RENT RISK,https://rentrisk.com/privacy-policy/,rentrisk,https://rentrisk.com/privacy-policy/
RENTAL PROPERTY SOLUTIONS,https://www.corelogic.com/legal/privacy-policy,rentalpropertysolutions,https://www.corelogic.com/legal/privacy-policy
RESEARCHUSA,https://researchusallc.com/privacy-policy/,researchusa,https://researchusallc.com/privacy-policy/
RESONATE,https://www.resonate.com/privacy-policy,resonate,https://www.resonate.com/privacy-policy
RESULTS ONLY CONSULTING AND ADVERTISING,https://www.rocadvertising.com/privacy-policy/,resultsonlyconsultingandadvertising,https://www.rocadvertising.com/privacy-policy/
REVCONTENT,https://www.revcontent.com/policy/privacy-policy#residents-of-the-state-of-california,revcontent,https://www.revcontent.com/policy/privacy-policy#residents-of-the-state-of-california
REVEAL MOBILE,https://revealmobile.com/privacy/,revealmobile,https://revealmobile.com/privacy/
REVELIO LABS,https://www.reveliolabs.com/privacy/,reveliolabs,https://www.reveliolabs.com/privacy/
REVENUEBASE,https://revenuebase.ai/privacy-policy/,revenuebase,https://revenuebase.ai/privacy-policy/
REVOPTIMAL,https://www.revoptimal.com/privacy/,revoptimal,https://www.revoptimal.com/privacy/
RHETORIK LIMITED,https://rhetorik.com/privacy-policy/,rhetoriklimited,https://rhetorik.com/privacy-policy/
RICH MEDIA,https://richmediallc.com/privacy-policy/,richmedia,https://richmediallc.com/privacy-policy/
ROCKETREACH,https://www.rocketreach.co/privacy,rocketreach,https://www.rocketreach.co/privacy
ROOFTOP DIGITAL,https://www.therooftop.io/privacy-policy/,rooftopdigital,https://www.therooftop.io/privacy-policy/
ROQAD,https://www.roq.ad/privacy-policy-roqad/,roqad,https://www.roq.ad/privacy-policy-roqad/
ROUND SKY,https://www.roundsky.com/privacypolicy.php,roundsky,https://www.roundsky.com/privacypolicy.php
RP ONSITE,https://www.realpage.com/legal/privacy-policy/,rponsite,https://www.realpage.com/legal/privacy-policy/
RPM DATA SOLUTIONS,https://www.exlservice.com/privacy-policy,rpmdatasolutions,https://www.exlservice.com/privacy-policy
RPMDIRECT,https://www.exlservice.com/privacy-policy,rpmdirect,https://www.exlservice.com/privacy-policy
RUF STRATEGIC SOLUTIONS,https://www.ruf.com/privacy-center/,rufstrategicsolutions,https://www.ruf.com/privacy-center/
RUNTIME COLLECTIVE,https://www.brandwatch.com/legal/user-privacy-policy/,runtimecollective,https://www.brandwatch.com/legal/user-privacy-policy/
SABIO,https://www.sabio.inc/privacypolicy,sabio,https://www.sabio.inc/privacypolicy
SAFEGRAPH,https://www.safegraph.com/privacy-policy,safegraph,https://www.safegraph.com/privacy-policy
SAFERENT SOLUTIONS,https://saferentsolutions.com/privacy-policy-2/,saferentsolutions,https://saferentsolutions.com/privacy-policy-2/
SAGESTREAM,https://risk.lexisnexis.com/privacy-policy,sagestream,https://risk.lexisnexis.com/privacy-policy
SALESINTEL RESEARCH,https://salesintel.io/privacy-policy/,salesintelresearch,https://salesintel.io/privacy-policy/
SALUTARY DATA,https://www.salutarydata.com/privacy-policy/,salutarydata,https://www.salutarydata.com/privacy-policy/
SAMBA TV,https://www.samba.tv/users/privacy-policy,sambatv,https://www.samba.tv/users/privacy-policy
SBFE,https://www.sbfe.org/legal/privacy-policy,sbfe,https://www.sbfe.org/legal/privacy-policy
SCALABLE COMMERCE,https://www.kidslivesafe.com/help-center/privacy,scalablecommerce,https://www.kidslivesafe.com/help-center/privacy
SCANBUY,https://www.scanbuy.com/rights/data,scanbuy,https://www.scanbuy.com/rights/data
SCHMERMS,https://www.date-detective.app/agreements/privacy-policy,schmerms,https://www.date-detective.app/agreements/privacy-policy
SCILEADS,https://scileads.com/privacy-policy/,scileads,https://scileads.com/privacy-policy/
SCILEADS LTD,https://scileads.com/privacy-policy/,scileadsltd,https://scileads.com/privacy-policy/
SEAMLESS CONTACTS,https://www.seamless.ai/policies/privacy-policy,seamlesscontacts,https://www.seamless.ai/policies/privacy-policy
SEARCHBUG,https://www.searchbug.com/privacy.aspx,searchbug,https://www.searchbug.com/privacy.aspx
SEMASIO,https://www.semasio.com/legal/semasio-privacy-policy,semasio,https://www.semasio.com/legal/semasio-privacy-policy
SEMASIO GMBH,https://www.semasio.com/legal/semasio-privacy-policy,semasiogmbh,https://www.semasio.com/legal/semasio-privacy-policy
SEMCASTING,https://www.semcasting.com/privacy_policy,semcasting,https://www.semcasting.com/privacy_policy
SEMCASTINGCOM,https://www.semcasting.com/privacy_policy,semcastingcom,https://www.semcasting.com/privacy_policy
SENTILINK CORP,https://www.sentilink.com/privacy-policy/,sentilinkcorp,https://www.sentilink.com/privacy-policy/
SERVICE 1ST INFORMATION SOLUTIONS,https://www.srv1st.com/privacy-policy,service1stinformationsolutions,https://www.srv1st.com/privacy-policy
SHARE LOCAL MEDIA,https://www.sharelocalmedia.com/privacy-policy,sharelocalmedia,https://www.sharelocalmedia.com/privacy-policy
SHARETHROUGH,https://privacy-center.sharethrough.com,sharethrough,https://privacy-center.sharethrough.com
SHEERID,https://www.sheerid.com/global-privacy-policy/,sheerid,https://www.sheerid.com/global-privacy-policy/
SIMILARWEB LTD,https://www.similarweb.com/corp/legal/privacy-policy/,similarwebltd,https://www.similarweb.com/corp/legal/privacy-policy/
SIMIO CLOUD,https://www.simiocloud.com/simiocloud-products-services-privacy-policy/,simiocloud,https://www.simiocloud.com/simiocloud-products-services-privacy-policy/
SKIPMASHER,https://www.skipsmasher.com/privacy.aspx,skipmasher,https://www.skipsmasher.com/privacy.aspx
SKIPSMASHER,https://www.skipsmasher.com/privacy.aspx,skipsmasher,https://www.skipsmasher.com/privacy.aspx
SLASHDOT MEDIA,https://www.slashdotmedia.com/privacy-statement/,slashdotmedia,https://www.slashdotmedia.com/privacy-statement/
SNOVIO,https://www.snov.io/privacy-policy,snovio,https://www.snov.io/privacy-policy
SOCIAL CATFISH,https://www.socialcatfish.com/privacy-lock?action=1,socialcatfish,https://www.socialcatfish.com/privacy-lock?action=1
SOURCE PATH DIGITAL,https://www.sourcepathdigital.com/privacy-policy/,sourcepathdigital,https://www.sourcepathdigital.com/privacy-policy/
SOURCEIT TECHNOLOGIES,https://www.sourceitmarketing.com/privacy-policy/,sourceittechnologies,https://www.sourceitmarketing.com/privacy-policy/
SOURCESCRUB,https://www.sourcescrub.com/legal/privacy-policy,sourcescrub,https://www.sourcescrub.com/legal/privacy-policy
SOVRN,https://www.sovrn.com/privacy-policy/privacy-policy/,sovrn,https://www.sovrn.com/privacy-policy/privacy-policy/
SPECIALISTS MARKETING SERVICES,https://sms-inc.com/privacy-notice/,specialistsmarketingservices,https://sms-inc.com/privacy-notice/
SPEEDEON DATA,https://speedeondata.com/privacy-policy/,speedeondata,https://speedeondata.com/privacy-policy/
SPOKEO,https://www.spokeo.com/privacy-policy,spokeo,https://www.spokeo.com/privacy-policy
SPY DIALER,https://www.spydialer.com/Privacy.aspx,spydialer,https://www.spydialer.com/privacy.aspx
SPY DIALER LABS,https://www.spydialer.com/Privacy.aspx,spydialerlabs,https://www.spydialer.com/privacy.aspx
SPYCLOUD,https://www.spycloud.com/legal/privacy-policy/,spycloud,https://www.spycloud.com/legal/privacy-policy/
STACKADAPT,https://www.stackadapt.com/legal-document-centre/platform-and-services-privacy-policy,stackadapt,https://www.stackadapt.com/legal-document-centre/platform-and-services-privacy-policy
STARTIO,https://www.start.io/policy/privacy-policy/,startio,https://www.start.io/policy/privacy-policy/
STATARA SOLUTIONS,https://statara.com/privacy-policy/,statarasolutions,https://statara.com/privacy-policy/
STATSOCIAL,https://www.statsocial.com/privacy-policy,statsocial,https://www.statsocial.com/privacy-policy
STEFAN CERTIC,https://www.flashintel.ai/privacy-statement-us,stefancertic,https://www.flashintel.ai/privacy-statement-us
STEPPINGBLOCKS,https://www.steppingblocks.com/privacy-policy,steppingblocks,https://www.steppingblocks.com/privacy-policy
STERLING DATA COMPANY,https://www.sterlingstrategies.co/privacy-policy,sterlingdatacompany,https://www.sterlingstrategies.co/privacy-policy
STIRISTA,https://www.stirista.com/privacy-policy,stirista,https://www.stirista.com/privacy-policy
STRATA COMPANY,https://www.gostrata.com/privacy-policy,stratacompany,https://www.gostrata.com/privacy-policy
STRATMISH,https://www.spoker.com/PrivacyPolicy.aspx,stratmish,https://www.spoker.com/privacypolicy.aspx
STRUCTURE,https://structure.ac/privacy-policy/,structure,https://structure.ac/privacy-policy/
STUART MCNAIR,https://www.fusable.com/legal/website-terms-and-privacy-notice,stuartmcnair,https://www.fusable.com/legal/website-terms-and-privacy-notice
SUBDIRECT,https://www.360mediadirect.com/privacy-policy,subdirect,https://www.360mediadirect.com/privacy-policy
SUMMIT RESOURCES,https://clientcommand.com/client-command-privacy-notice/,summitresources,https://clientcommand.com/client-command-privacy-notice/
SWARM HOLDINGS,https://www.theswarm.com/privacy,swarmholdings,https://www.theswarm.com/privacy
SWOOPCOM,https://www.swoop.com/privacy_notice,swoopcom,https://www.swoop.com/privacy_notice
SWORDFISH AI,https://www.swordfish.ai/policy-ccpa,swordfishai,https://www.swordfish.ai/policy-ccpa
TABOOLA,https://www.taboola.com/privacy-policy,taboola,https://www.taboola.com/privacy-policy
TAGIS,https://www.amplemarket.com/legal/privacy,tagis,https://www.amplemarket.com/legal/privacy
TALX,https://www.equifax.com/privacy,talx,https://www.equifax.com/privacy
TAPAD,https://www.tapad.com/privacy,tapad,https://www.tapad.com/privacy
TARGETSMART COMMUNICATIONS,https://targetsmart.com/privacy-policy/,targetsmartcommunications,https://targetsmart.com/privacy-policy/
TAX CREDIT CO,https://www.experianverify.com/privacy,taxcreditco,https://www.experianverify.com/privacy
TECHTARGET,https://www.techtarget.com/privacy-policy/,techtarget,https://www.techtarget.com/privacy-policy/
TELESIGN,https://www.telesign.com/privacy-notice,telesign,https://www.telesign.com/privacy-notice
TELETRACK,https://www.corelogic.com/legal/privacy-policy,teletrack,https://www.corelogic.com/legal/privacy-policy
TERMINUS SOFTWARE,https://terminus.com/privacy-policy/,terminussoftware,https://terminus.com/privacy-policy/
THE ALESCO GROUP,https://www.alescodata.com/privacy-policy/,thealescogroup,https://www.alescodata.com/privacy-policy/
THE BRIDGE CORP,https://www.thebridgecorp.com/privacy-policy/,thebridgecorp,https://www.thebridgecorp.com/privacy-policy/
THE DATA GROUP,https://www.thedatagroup.com/california-consumer-privacy-act/,thedatagroup,https://www.thedatagroup.com/california-consumer-privacy-act/
THE LEAD COMPANY,https://www.lead.co/privacy/,theleadcompany,https://www.lead.co/privacy/
THE NIELSEN COMPANY,https://www.nielsen.com/legal/privacy-principles/,thenielsencompany,https://www.nielsen.com/legal/privacy-principles/
THE OPEN DATA PEOPLE,https://www.openpeoplesearch.com/Privacy,theopendatapeople,https://www.openpeoplesearch.com/privacy
THE PEOPLE SEARCHERS,https://www.peoplesearcher.com/optOut/name/landing,thepeoplesearchers,https://www.peoplesearcher.com/optout/name/landing
THROTLE,https://www.throtle.io/website-privacy-policy,throtle,https://www.throtle.io/website-privacy-policy
TINUITI,https://tinuiti.com/privacy-policy/,tinuiti,https://tinuiti.com/privacy-policy/
TL1MKT SL SL,https://www.tl1mkt.com/privacy.html,tl1mktslsl,https://www.tl1mkt.com/privacy.html
TMOBILE USA,https://www.t-mobile.com/privacy-center/our-practices/privacy-policy,tmobileusa,https://www.t-mobile.com/privacy-center/our-practices/privacy-policy
TOWERDATA,https://www.towerdata.com/privacy-policy/,towerdata,https://www.towerdata.com/privacy-policy/
TRAACKR,https://www.traackr.com/privacy-policy,traackr,https://www.traackr.com/privacy-policy
TRESTLE SOLUTIONS,https://trestleiq.com/privacy-policy/,trestlesolutions,https://trestleiq.com/privacy-policy/
TRIPLELIFT,https://www.triplelift.com/user-rights-policy-and-opt-out/,triplelift,https://www.triplelift.com/user-rights-policy-and-opt-out/
TRUE BLUE ANALYTICS,https://www.trueblueanalytics.org/privacy-policy,trueblueanalytics,https://www.trueblueanalytics.org/privacy-policy
TRUE OPULENCE,https://trueopulence.com/en/privacy-policy,trueopulence,https://trueopulence.com/en/privacy-policy
TRUEDATA SOLUTIONS,https://www.truedata.co/privacy-policy/,truedatasolutions,https://www.truedata.co/privacy-policy/
TRUTH NOW,https://www.checksecrets.com/privacy.,truthnow,https://www.checksecrets.com/privacy.
TRUTHFINDER,https://www.truthfinder.com/privacy-policy/,truthfinder,https://www.truthfinder.com/privacy-policy/
TSG HOLDCO,https://www.finthrive.com/privacy-policy,tsgholdco,https://www.finthrive.com/privacy-policy
TUNNL,https://www.tunnldata.com/privacy-policy,tunnl,https://www.tunnldata.com/privacy-policy
UNACAST,https://www.unacast.com/privacy-policy,unacast,https://www.unacast.com/privacy-policy
UNEARTH CAMPAIGNS,https://www.unearthcampaigns.com/privacy-policy,unearthcampaigns,https://www.unearthcampaigns.com/privacy-policy
UNITED ONE RESOURCES,https://www.unitedone.com/privacy-policy/,unitedoneresources,https://www.unitedone.com/privacy-policy/
UNITY TECHNOLOGIES SF,https://www.unity.com/legal/privacy-policy,unitytechnologiessf,https://www.unity.com/legal/privacy-policy
